"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS","REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS","REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS","4/695","21/21728",0.00402395181104175,0.0183827263116912,0.0117182070913141,"25906/991/4085/11065",4
"REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND","REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND","REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND","4/695","21/21728",0.00402395181104175,0.0183827263116912,0.0117182070913141,"948/6279/6280/2266",4
"VERRECCHIA_RESPONSE_TO_TGFB1_C2","VERRECCHIA_RESPONSE_TO_TGFB1_C2","VERRECCHIA_RESPONSE_TO_TGFB1_C2","4/695","21/21728",0.00402395181104175,0.0183827263116912,0.0117182070913141,"3383/7078/2335/396",4
"ROSS_AML_WITH_PML_RARA_FUSION","ROSS_AML_WITH_PML_RARA_FUSION","ROSS_AML_WITH_PML_RARA_FUSION","8/695","80/21728",0.00402623412236866,0.0183827263116912,0.0117182070913141,"54480/2887/3709/2588/10525/79605/375790/7088",8
"WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_UP","WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_UP","WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_UP","23/695","392/21728",0.00405753457291374,0.0185072024698871,0.0117975553541854,"3074/11320/57820/427/5768/8503/7852/6144/5025/948/9924/2799/283537/6768/144110/4685/1508/567/2548/84875/3916/4758/50854",23
"BROWNE_HCMV_INFECTION_8HR_DN","BROWNE_HCMV_INFECTION_8HR_DN","BROWNE_HCMV_INFECTION_8HR_DN","6/695","48/21728",0.00410138835067216,0.0186700736836953,0.0119013788339162,"3675/22974/652/4609/5292/11004",6
"WP_PLURIPOTENT_STEM_CELL_DIFFERENTIATION_PATHWAY","WP_PLURIPOTENT_STEM_CELL_DIFFERENTIATION_PATHWAY","WP_PLURIPOTENT_STEM_CELL_DIFFERENTIATION_PATHWAY","6/695","48/21728",0.00410138835067216,0.0186700736836953,0.0119013788339162,"4254/3589/22943/652/4907/1435",6
"YEGNASUBRAMANIAN_PROSTATE_CANCER","YEGNASUBRAMANIAN_PROSTATE_CANCER","YEGNASUBRAMANIAN_PROSTATE_CANCER","11/695","135/21728",0.00411663403725003,0.0187208833598752,0.0119337678439913,"211/10403/10321/10202/4685/29028/23306/4603/1364/3887/5645",11
"REACTOME_SIGNALING_BY_INTERLEUKINS","REACTOME_SIGNALING_BY_INTERLEUKINS","REACTOME_SIGNALING_BY_INTERLEUKINS","26/695","463/21728",0.0041861978195304,0.0190121524074212,0.0121194394881513,"7431/6175/332/3383/3589/4792/3055/2625/4001/2335/9173/8503/27189/1026/948/4609/5292/351/6233/8878/596/6657/1435/4312/7124/6648",26
"BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_DN","BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_DN","BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_DN","15/695","216/21728",0.00418897773374681,0.0190121524074212,0.0121194394881513,"84649/284403/171177/283120/222/1382/8416/6279/6278/144110/23218/6280/147645/3868/100874032",15
"REACTOME_CDC42_GTPASE_CYCLE","REACTOME_CDC42_GTPASE_CYCLE","REACTOME_CDC42_GTPASE_CYCLE","12/695","155/21728",0.00423256263125285,0.0191909664704877,0.0122334258570024,"23002/857/7456/57580/396/2040/29127/10395/4296/23580/128239/613",12
"PID_ERA_GENOMIC_PATHWAY","PID_ERA_GENOMIC_PATHWAY","PID_ERA_GENOMIC_PATHWAY","7/695","64/21728",0.00425120006717885,0.0192564240197113,0.012275152263874,"5241/3732/162/4609/8204/9687/286827",7
"PID_IL2_PI3K_PATHWAY","PID_IL2_PI3K_PATHWAY","PID_IL2_PI3K_PATHWAY","5/695","34/21728",0.0042566854380948,0.0192622369676471,0.0122788577712383,"4602/4609/6194/6609/596",5
"NABA_ECM_GLYCOPROTEINS","NABA_ECM_GLYCOPROTEINS","NABA_ECM_GLYCOPROTEINS","14/695","196/21728",0.00434439277024087,0.0195478509420454,0.0124609245465046,"8839/3912/4256/2335/3488/7057/4240/1758/4054/255743/116844/2266/64856/375790",14
"FALVELLA_SMOKERS_WITH_LUNG_CANCER","FALVELLA_SMOKERS_WITH_LUNG_CANCER","FALVELLA_SMOKERS_WITH_LUNG_CANCER","8/695","81/21728",0.00434538833113967,0.0195478509420454,0.0124609245465046,"10135/5054/23114/4597/2266/4312/283131/6648",8
"HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_UP","HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_UP","HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_UP","8/695","81/21728",0.00434538833113967,0.0195478509420454,0.0124609245465046,"8555/7078/2625/8821/4015/23037/5352/2150",8
"HARRIS_HYPOXIA","HARRIS_HYPOXIA","HARRIS_HYPOXIA","8/695","81/21728",0.00434538833113967,0.0195478509420454,0.0124609245465046,"7431/6515/6513/1026/8553/5211/7039/1649",8
"ROSS_AML_WITH_MLL_FUSIONS","ROSS_AML_WITH_MLL_FUSIONS","ROSS_AML_WITH_MLL_FUSIONS","8/695","81/21728",0.00434538833113967,0.0195478509420454,0.0124609245465046,"3074/2734/6146/64747/54795/1514/2203/2629",8
"SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE","SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE","SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE","8/695","81/21728",0.00434538833113967,0.0195478509420454,0.0124609245465046,"6482/2222/6790/6319/857/10606/4609/596",8
"BIOCARTA_EPONFKB_PATHWAY","BIOCARTA_EPONFKB_PATHWAY","BIOCARTA_EPONFKB_PATHWAY","3/695","11/21728",0.00443643369043419,0.0198019591401659,0.0126229077278177,"4792/1026/6648",3
"BIOCARTA_PTC1_PATHWAY","BIOCARTA_PTC1_PATHWAY","BIOCARTA_PTC1_PATHWAY","3/695","11/21728",0.00443643369043419,0.0198019591401659,0.0126229077278177,"994/891/983",3
"BIOCARTA_SRCRPTP_PATHWAY","BIOCARTA_SRCRPTP_PATHWAY","BIOCARTA_SRCRPTP_PATHWAY","3/695","11/21728",0.00443643369043419,0.0198019591401659,0.0126229077278177,"994/891/983",3
"BIOCARTA_VITCB_PATHWAY","BIOCARTA_VITCB_PATHWAY","BIOCARTA_VITCB_PATHWAY","3/695","11/21728",0.00443643369043419,0.0198019591401659,0.0126229077278177,"6515/6513/1287",3
"CHUANG_OXIDATIVE_STRESS_RESPONSE_DN","CHUANG_OXIDATIVE_STRESS_RESPONSE_DN","CHUANG_OXIDATIVE_STRESS_RESPONSE_DN","3/695","11/21728",0.00443643369043419,0.0198019591401659,0.0126229077278177,"890/5347/11065",3
"REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM","REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM","REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM","3/695","11/21728",0.00443643369043419,0.0198019591401659,0.0126229077278177,"1591/5641/1594",3
"VERRECCHIA_RESPONSE_TO_TGFB1_C4","VERRECCHIA_RESPONSE_TO_TGFB1_C4","VERRECCHIA_RESPONSE_TO_TGFB1_C4","3/695","11/21728",0.00443643369043419,0.0198019591401659,0.0126229077278177,"3912/7057/4312",3
"WHITESIDE_CISPLATIN_RESISTANCE_UP","WHITESIDE_CISPLATIN_RESISTANCE_UP","WHITESIDE_CISPLATIN_RESISTANCE_UP","3/695","11/21728",0.00443643369043419,0.0198019591401659,0.0126229077278177,"1026/2194/8519",3
"CROMER_TUMORIGENESIS_DN","CROMER_TUMORIGENESIS_DN","CROMER_TUMORIGENESIS_DN","6/695","49/21728",0.00454986669668361,0.0202491154733958,0.0129079508942194,"634/4680/8991/7739/23218/347",6
"RASHI_RESPONSE_TO_IONIZING_RADIATION_4","RASHI_RESPONSE_TO_IONIZING_RADIATION_4","RASHI_RESPONSE_TO_IONIZING_RADIATION_4","6/695","49/21728",0.00454986669668361,0.0202491154733958,0.0129079508942194,"2239/64747/10733/10018/3148/6657",6
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES","REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES","REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES","6/695","49/21728",0.00454986669668361,0.0202491154733958,0.0129079508942194,"6790/1026/891/890/10769/983",6
"KORKOLA_YOLK_SAC_TUMOR","KORKOLA_YOLK_SAC_TUMOR","KORKOLA_YOLK_SAC_TUMOR","7/695","65/21728",0.00463586519473859,0.020571932287204,0.0131137328991637,"6515/4256/4751/23767/57575/5099/387914",7
"LEE_LIVER_CANCER_ACOX1_UP","LEE_LIVER_CANCER_ACOX1_UP","LEE_LIVER_CANCER_ACOX1_UP","7/695","65/21728",0.00463586519473859,0.020571932287204,0.0131137328991637,"25797/4502/1514/967/4240/4061/6136",7
"SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL","SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL","SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL","7/695","65/21728",0.00463586519473859,0.020571932287204,0.0131137328991637,"3161/6790/857/7468/4602/10606/81620",7
"NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON","NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON","NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON","12/695","157/21728",0.00468858995709006,0.0207857798484534,0.0132500516348183,"6482/51337/79075/4609/29028/4061/9401/4982/84875/26233/389692/116447",12
"AMUNDSON_RESPONSE_TO_ARSENITE","AMUNDSON_RESPONSE_TO_ARSENITE","AMUNDSON_RESPONSE_TO_ARSENITE","15/695","219/21728",0.00475552061119122,0.0210345505162279,0.013408632367284,"54443/5476/9319/2717/10635/8992/2274/11064/11113/871/9114/10395/1649/4758/283131",15
"REACTOME_ESR_MEDIATED_SIGNALING","REACTOME_ESR_MEDIATED_SIGNALING","REACTOME_ESR_MEDIATED_SIGNALING","15/695","219/21728",0.00475552061119122,0.0210345505162279,0.013408632367284,"5241/858/857/2625/6387/8503/4602/4609/861/7039/596/8204/8349/9687/1903",15
"KAAB_HEART_ATRIUM_VS_VENTRICLE_DN","KAAB_HEART_ATRIUM_VS_VENTRICLE_DN","KAAB_HEART_ATRIUM_VS_VENTRICLE_DN","17/695","262/21728",0.0047617976786261,0.0210345505162279,0.013408632367284,"211/38/1666/10486/2274/2181/5420/948/4008/11322/481/824/5099/5569/627/8349/347",17
"BROWNE_HCMV_INFECTION_12HR_DN","BROWNE_HCMV_INFECTION_12HR_DN","BROWNE_HCMV_INFECTION_12HR_DN","9/695","100/21728",0.00476305921375317,0.0210345505162279,0.013408632367284,"1033/5054/6387/2274/2181/861/10395/6383/11065",9
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE","4/695","22/21728",0.00479535481197945,0.0210353171847979,0.0134091210859279,"54480/79586/26229/51363",4
"REACTOME_HS_GAG_DEGRADATION","REACTOME_HS_GAG_DEGRADATION","REACTOME_HS_GAG_DEGRADATION","4/695","22/21728",0.00479535481197945,0.0210353171847979,0.0134091210859279,"2239/6385/6383/375790",4
"SAGIV_CD24_TARGETS_UP","SAGIV_CD24_TARGETS_UP","SAGIV_CD24_TARGETS_UP","4/695","22/21728",0.00479535481197945,0.0210353171847979,0.0134091210859279,"7035/259266/857/10051",4
"SESTO_RESPONSE_TO_UV_C3","SESTO_RESPONSE_TO_UV_C3","SESTO_RESPONSE_TO_UV_C3","4/695","22/21728",0.00479535481197945,0.0210353171847979,0.0134091210859279,"9114/7262/8349/3304",4
"WP_FATTY_ACID_BIOSYNTHESIS","WP_FATTY_ACID_BIOSYNTHESIS","WP_FATTY_ACID_BIOSYNTHESIS","4/695","22/21728",0.00479535481197945,0.0210353171847979,0.0134091210859279,"6319/1666/2181/2194",4
"WP_PI3KAKTMTOR_VITD3_SIGNALING","WP_PI3KAKTMTOR_VITD3_SIGNALING","WP_PI3KAKTMTOR_VITD3_SIGNALING","4/695","22/21728",0.00479535481197945,0.0210353171847979,0.0134091210859279,"1591/6515/4609/6256",4
"WP_REGULATION_OF_APOPTOSIS_BY_PARATHYROID_HORMONERELATED_PROTEIN","WP_REGULATION_OF_APOPTOSIS_BY_PARATHYROID_HORMONERELATED_PROTEIN","WP_REGULATION_OF_APOPTOSIS_BY_PARATHYROID_HORMONERELATED_PROTEIN","4/695","22/21728",0.00479535481197945,0.0210353171847979,0.0134091210859279,"3655/4609/596/666",4
"JAZAG_TGFB1_SIGNALING_DN","JAZAG_TGFB1_SIGNALING_DN","JAZAG_TGFB1_SIGNALING_DN","5/695","35/21728",0.00483773488707776,0.0212009337689909,0.0135146946226506,"1186/51599/7153/1915/8329",5
"RIEGE_DELTANP63_DIRECT_TARGETS_UP","RIEGE_DELTANP63_DIRECT_TARGETS_UP","RIEGE_DELTANP63_DIRECT_TARGETS_UP","11/695","138/21728",0.00485893457854427,0.0212735015358614,0.0135609534912169,"9319/54820/3655/9209/30844/1594/9928/55686/55215/9232/9212",11
"SANSOM_APC_MYC_TARGETS","SANSOM_APC_MYC_TARGETS","SANSOM_APC_MYC_TARGETS","16/695","241/21728",0.00488450260080664,0.0213650380936046,0.013619304158135,"489/284403/79960/4522/152503/1058/1718/6533/4609/347734/23218/26173/4176/112858/627/11194",16
"RODRIGUES_DCC_TARGETS_DN","RODRIGUES_DCC_TARGETS_DN","RODRIGUES_DCC_TARGETS_DN","10/695","119/21728",0.00490560718670703,0.0214164793751096,0.0136520957897732,"2239/3732/196/5565/5292/9746/396/8519/9516/57717",10
"TSENG_IRS1_TARGETS_UP","TSENG_IRS1_TARGETS_UP","TSENG_IRS1_TARGETS_UP","10/695","119/21728",0.00490560718670703,0.0214164793751096,0.0136520957897732,"54820/4605/4256/1948/28988/1382/6383/699/1649/60674",10
"VANOEVELEN_MYOGENESIS_SIN3A_TARGETS","VANOEVELEN_MYOGENESIS_SIN3A_TARGETS","VANOEVELEN_MYOGENESIS_SIN3A_TARGETS","15/695","220/21728",0.00495763619115587,0.0216230297814067,0.0137837628991424,"57414/10635/57486/51614/5914/2799/6229/5211/10018/3921/84289/1163/84975/55010/6648",15
"AFFAR_YY1_TARGETS_UP","AFFAR_YY1_TARGETS_UP","AFFAR_YY1_TARGETS_UP","14/695","199/21728",0.00496404781572761,0.0216304136761363,0.0137884698183508,"6515/3383/81502/7164/1026/652/26298/5352/27295/1501/627/6657/54898/11254",14
"BROWNE_HCMV_INFECTION_4HR_UP","BROWNE_HCMV_INFECTION_4HR_UP","BROWNE_HCMV_INFECTION_4HR_UP","6/695","50/21728",0.00503343527756439,0.0218429970886651,0.0139239827128994,"3589/1948/7057/2898/5099/6648",6
"CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP","CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP","CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP","6/695","50/21728",0.00503343527756439,0.0218429970886651,0.0139239827128994,"5935/891/4609/9232/23466/25832",6
"ROY_WOUND_BLOOD_VESSEL_UP","ROY_WOUND_BLOOD_VESSEL_UP","ROY_WOUND_BLOOD_VESSEL_UP","6/695","50/21728",0.00503343527756439,0.0218429970886651,0.0139239827128994,"26999/11130/2768/2040/8682/4312",6
"NGUYEN_NOTCH1_TARGETS_DN","NGUYEN_NOTCH1_TARGETS_DN","NGUYEN_NOTCH1_TARGETS_DN","8/695","83/21728",0.00504173643894716,0.0218429970886651,0.0139239827128994,"6558/4616/4609/871/1915/5099/23705/4082",8
"BOYAULT_LIVER_CANCER_SUBCLASS_G6_UP","BOYAULT_LIVER_CANCER_SUBCLASS_G6_UP","BOYAULT_LIVER_CANCER_SUBCLASS_G6_UP","7/695","66/21728",0.00504618977244684,0.0218429970886651,0.0139239827128994,"84263/80129/3709/652/10134/9687/4311",7
"GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_DN","GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_DN","GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_DN","7/695","66/21728",0.00504618977244684,0.0218429970886651,0.0139239827128994,"54480/84263/3709/675/80145/4673/5645",7
"SWEET_KRAS_TARGETS_DN","SWEET_KRAS_TARGETS_DN","SWEET_KRAS_TARGETS_DN","7/695","66/21728",0.00504618977244684,0.0218429970886651,0.0139239827128994,"4680/22943/1514/351/2150/6241/955",7
"KAYO_AGING_MUSCLE_UP","KAYO_AGING_MUSCLE_UP","KAYO_AGING_MUSCLE_UP","16/695","242/21728",0.00508034101686879,0.0219684432604738,0.0140039493182409,"9319/3161/2717/5054/1949/1026/1968/9585/316/2746/10525/5799/5364/2266/1435/3303",16
"GAVIN_FOXP3_TARGETS_CLUSTER_T7","GAVIN_FOXP3_TARGETS_CLUSTER_T7","GAVIN_FOXP3_TARGETS_CLUSTER_T7","9/695","101/21728",0.0050847553009081,0.0219684432604738,0.0140039493182409,"7431/7175/1535/4522/11064/9445/10018/6201/4082",9
"BENPORATH_NOS_TARGETS","BENPORATH_NOS_TARGETS","BENPORATH_NOS_TARGETS","13/695","179/21728",0.00511590341454332,0.0220822045689893,0.0140764673196276,"55771/79960/2260/8555/22943/1303/7153/6189/3087/29028/6657/389792/6222",13
"LEE_DIFFERENTIATING_T_LYMPHOCYTE","LEE_DIFFERENTIATING_T_LYMPHOCYTE","LEE_DIFFERENTIATING_T_LYMPHOCYTE","14/695","200/21728",0.00518576986399455,0.0223627178330677,0.0142552826087526,"26999/11320/2260/11151/2625/896/7852/283537/11322/10018/162394/130872/7351/51466",14
"HOOI_ST7_TARGETS_DN","HOOI_ST7_TARGETS_DN","HOOI_ST7_TARGETS_DN","10/695","120/21728",0.00520268401668489,0.0224145709891762,0.0142883367929534,"10202/57214/2335/3488/7852/2181/5163/90993/4319/4312",10
"HORIUCHI_WTAP_TARGETS_UP","HORIUCHI_WTAP_TARGETS_UP","HORIUCHI_WTAP_TARGETS_UP","19/695","309/21728",0.00525331767296471,0.0226114631106763,0.0144138471560662,"7035/6515/634/54498/3383/427/25797/3709/6385/81533/5565/23037/5270/55654/408/7039/1435/6892/6648",19
"RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN","RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN","RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN","17/695","265/21728",0.00532689938861475,0.0229066667893152,0.0146020269603975,"11313/64834/2239/10269/23002/6387/80303/9528/6146/9445/11094/152926/10653/6383/22883/2517/6256",17
"OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_UP","OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_UP","OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_UP","15/695","222/21728",0.00538277176479885,0.0231252350232783,0.014741354924364,"6558/118/3383/4616/4792/1026/1514/3178/1545/10769/861/1960/4673/7124/6648",15
"COATES_MACROPHAGE_M1_VS_M2_DN","COATES_MACROPHAGE_M1_VS_M2_DN","COATES_MACROPHAGE_M1_VS_M2_DN","8/695","84/21728",0.00542039665188588,0.0231463929426828,0.0147548421991567,"6319/6513/1514/7057/4240/79180/3304/3303",8
"HILLION_HMGA1_TARGETS","HILLION_HMGA1_TARGETS","HILLION_HMGA1_TARGETS","8/695","84/21728",0.00542039665188588,0.0231463929426828,0.0147548421991567,"6206/7852/6144/2064/6189/516/567/2878",8
"PID_CMYB_PATHWAY","PID_CMYB_PATHWAY","PID_CMYB_PATHWAY","8/695","84/21728",0.00542039665188588,0.0231463929426828,0.0147548421991567,"4254/2625/4602/1026/891/4609/5292/596",8
"STAMBOLSKY_RESPONSE_TO_VITAMIN_D3_UP","STAMBOLSKY_RESPONSE_TO_VITAMIN_D3_UP","STAMBOLSKY_RESPONSE_TO_VITAMIN_D3_UP","8/695","84/21728",0.00542039665188588,0.0231463929426828,0.0147548421991567,"1591/3459/2274/27189/6278/7108/23705/50861",8
"WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE","WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE","WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE","8/695","84/21728",0.00542039665188588,0.0231463929426828,0.0147548421991567,"8503/4609/6194/2064/10018/673/7039/596",8
"HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_DN","HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_DN","HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_DN","9/695","102/21728",0.00542304232557621,0.0231463929426828,0.0147548421991567,"24137/857/22943/25906/896/11130/7057/29127/89797",9
"KOBAYASHI_EGFR_SIGNALING_24HR_UP","KOBAYASHI_EGFR_SIGNALING_24HR_UP","KOBAYASHI_EGFR_SIGNALING_24HR_UP","9/695","102/21728",0.00542304232557621,0.0231463929426828,0.0147548421991567,"23224/8839/8503/1545/8991/57326/8349/4059/2878",9
"KEGG_DNA_REPLICATION","KEGG_DNA_REPLICATION","KEGG_DNA_REPLICATION","5/695","36/21728",0.00547289199171032,0.0232731861577985,0.0148356674873814,"5982/4171/5427/5983/4176",5
"SEMENZA_HIF1_TARGETS","SEMENZA_HIF1_TARGETS","SEMENZA_HIF1_TARGETS","5/695","36/21728",0.00547289199171032,0.0232731861577985,0.0148356674873814,"6515/5054/6513/1026/5211",5
"VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_DN","VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_DN","VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_DN","5/695","36/21728",0.00547289199171032,0.0232731861577985,0.0148356674873814,"858/6164/1915/2548/23705",5
"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY","7/695","67/21728",0.0054832113984342,0.0232731861577985,0.0148356674873814,"4792/6513/2181/5565/948/6256/7124",7
"REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR","REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR","REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR","7/695","67/21728",0.0054832113984342,0.0232731861577985,0.0148356674873814,"5982/5427/5932/10635/5983/675/6233",7
"RIGGINS_TAMOXIFEN_RESISTANCE_UP","RIGGINS_TAMOXIFEN_RESISTANCE_UP","RIGGINS_TAMOXIFEN_RESISTANCE_UP","7/695","67/21728",0.0054832113984342,0.0232731861577985,0.0148356674873814,"5476/2239/51566/11226/1952/5979/2194",7
"HOSHIDA_LIVER_CANCER_SUBCLASS_S3","HOSHIDA_LIVER_CANCER_SUBCLASS_S3","HOSHIDA_LIVER_CANCER_SUBCLASS_S3","17/695","266/21728",0.00552698906450746,0.0234372968285867,0.0149402810682825,"211/26999/6720/4522/4792/1666/975/3709/4502/429/7009/8991/2266/4311/9060/2878/6648",17
"FRASOR_TAMOXIFEN_RESPONSE_UP","FRASOR_TAMOXIFEN_RESPONSE_UP","FRASOR_TAMOXIFEN_RESPONSE_UP","6/695","51/21728",0.00555365654357431,0.0235068897467633,0.0149846435971835,"1948/8553/429/7739/7108/5569",6
"PID_CASPASE_PATHWAY","PID_CASPASE_PATHWAY","PID_CASPASE_PATHWAY","6/695","51/21728",0.00555365654357431,0.0235068897467633,0.0149846435971835,"7431/6720/4001/351/596/7124",6
"FISCHER_DIRECT_P53_TARGETS_META_ANALYSIS","FISCHER_DIRECT_P53_TARGETS_META_ANALYSIS","FISCHER_DIRECT_P53_TARGETS_META_ANALYSIS","19/695","311/21728",0.0056209551483822,0.0237697955721255,0.0151522348921237,"3675/26999/3732/5054/900/64207/1026/5565/8553/4240/6004/10769/169200/1435/8349/347/9687/23654/780",19
"KIM_MYC_AMPLIFICATION_TARGETS_UP","KIM_MYC_AMPLIFICATION_TARGETS_UP","KIM_MYC_AMPLIFICATION_TARGETS_UP","14/695","202/21728",0.00565315111964844,0.023803675707389,0.0151738320390631,"56919/3912/2091/642/8714/8727/6125/10606/4609/27295/3921/169200/6228/6136",14
"BIOCARTA_CELLCYCLE_PATHWAY","BIOCARTA_CELLCYCLE_PATHWAY","BIOCARTA_CELLCYCLE_PATHWAY","4/695","23/21728",0.00566012358661738,0.023803675707389,0.0151738320390631,"896/1026/891/983",4
"CLIMENT_BREAST_CANCER_COPY_NUMBER_UP","CLIMENT_BREAST_CANCER_COPY_NUMBER_UP","CLIMENT_BREAST_CANCER_COPY_NUMBER_UP","4/695","23/21728",0.00566012358661738,0.023803675707389,0.0151738320390631,"2260/57580/4609/2064",4
"HINATA_NFKB_TARGETS_KERATINOCYTE_DN","HINATA_NFKB_TARGETS_KERATINOCYTE_DN","HINATA_NFKB_TARGETS_KERATINOCYTE_DN","4/695","23/21728",0.00566012358661738,0.023803675707389,0.0151738320390631,"4680/7057/7739/861",4
"WILLERT_WNT_SIGNALING","WILLERT_WNT_SIGNALING","WILLERT_WNT_SIGNALING","4/695","23/21728",0.00566012358661738,0.023803675707389,0.0151738320390631,"6513/4982/6157/7088",4
"WP_GDNFRET_SIGNALING_AXIS","WP_GDNFRET_SIGNALING_AXIS","WP_GDNFRET_SIGNALING_AXIS","4/695","23/21728",0.00566012358661738,0.023803675707389,0.0151738320390631,"2625/652/2674/5979",4
"NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON","NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON","NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON","20/695","334/21728",0.0056857963955658,0.0238897256436972,0.0152286852178983,"3675/55771/3993/27092/332/9144/8714/54868/201266/396/11322/9123/124565/516/2194/124583/22843/23580/55666/11248",20
"GENTILE_UV_HIGH_DOSE_DN","GENTILE_UV_HIGH_DOSE_DN","GENTILE_UV_HIGH_DOSE_DN","18/695","289/21728",0.00570053930512557,0.0239297364237139,0.0152541903904266,"6790/3655/3589/5427/6387/22943/1058/5420/891/8553/7057/10733/861/3148/627/8204/7088/7405",18
"KEGG_MAPK_SIGNALING_PATHWAY","KEGG_MAPK_SIGNALING_PATHWAY","KEGG_MAPK_SIGNALING_PATHWAY","17/695","267/21728",0.00573315896053181,0.0240446483761005,0.0153274418783997,"27092/2260/4616/994/7046/3925/2317/4609/408/2768/673/4296/1649/627/3304/3303/7124",17
